sc,LocId,component,net_present_kwh,npc_usd,component_lcoc_usd_per_kwh
1,stn_103_Cottonwood_Heights,energy,6657168.978362679,204978.09677528703,0.030790580416617443
1,stn_103_Cottonwood_Heights,flatDmd,6657168.978362679,150352.62172623802,0.02258506915100374
1,stn_103_Cottonwood_Heights,grid upgrades,6657168.978362679,30618.706922522437,0.0045993585294349945
1,stn_103_Cottonwood_Heights,infrastructure,6657168.978362679,287953.6191751993,0.04325466577626532
1,stn_103_Cottonwood_Heights,timevarDmd,6657168.978362679,5174.028996616853,0.0007772116065302879
1,stn_112_Sunset,energy,107396272.26397818,3282567.06174851,0.030565000000000158
1,stn_112_Sunset,flatDmd,107396272.26397818,1660916.9821425292,0.015465313154073205
1,stn_112_Sunset,grid upgrades,107396272.26397818,455635.63958664244,0.004242564755568963
1,stn_112_Sunset,infrastructure,107396272.26397818,4131672.3774881507,0.03847128294483603
1,stn_115_Clearfield,energy,61495579.09840254,2096843.7401094344,0.034097471246740466
1,stn_115_Clearfield,flatDmd,61495579.09840254,1093531.1313231385,0.017782272276407347
1,stn_115_Clearfield,infrastructure,61495579.09840254,2094318.2987430214,0.03405640420739489
1,stn_115_Clearfield,timevarDmd,61495579.09840254,703408.2269467205,0.011438354386762623
1,stn_117_Draper,energy,86039654.42139304,3132657.3481656555,0.03640945990813681
1,stn_117_Draper,flatDmd,86039654.42139304,1499558.4525044363,0.017428689859214308
1,stn_117_Draper,grid upgrades,86039654.42139304,376272.11470750003,0.004373240655577797
1,stn_117_Draper,infrastructure,86039654.42139304,2871937.174129499,0.033379227211486985
1,stn_117_Draper,timevarDmd,86039654.42139304,1548818.6071372523,0.018001218363240562
1,stn_122_West_Bountiful,energy,139305851.19357324,4257883.34173157,0.030565000000000026
1,stn_122_West_Bountiful,flatDmd,139305851.19357324,2357141.686118089,0.01692062225615139
1,stn_122_West_Bountiful,grid upgrades,139305851.19357324,739445.6996160912,0.005308073517950013
1,stn_122_West_Bountiful,infrastructure,139305851.19357324,5355335.917549087,0.03844300775354762
1,stn_126_Harrisville,energy,8351435.376446671,255261.62228109586,0.030565000000000404
1,stn_126_Harrisville,flatDmd,8351435.376446671,87960.7498010503,0.010532410997171055
1,stn_126_Harrisville,grid upgrades,8351435.376446671,21111.646836441545,0.002527906387922507
1,stn_126_Harrisville,infrastructure,8351435.376446671,168461.4206242107,0.020171552916438525
1,stn_131_Millcreek,energy,56517316.64264392,1727451.783182409,0.030564999999999953
1,stn_131_Millcreek,flatDmd,56517316.64264392,1070390.6949377717,0.01893916340200291
1,stn_131_Millcreek,grid upgrades,56517316.64264392,106481.98740697444,0.0018840595012720536
1,stn_131_Millcreek,infrastructure,56517316.64264392,2792904.419477219,0.049416790912714594
1,stn_132_Syracuse,energy,33470158.25891504,1023015.3871837626,0.03056500000000073
1,stn_132_Syracuse,flatDmd,33470158.25891504,446258.0971590986,0.01333301425427931
1,stn_132_Syracuse,grid upgrades,33470158.25891504,92729.01270872686,0.002770498185022109
1,stn_132_Syracuse,infrastructure,33470158.25891504,854668.3967850981,0.025535236199770595
1,stn_136_Provo,energy,81132472.25327154,2621348.8309371495,0.03230949036970148
1,stn_136_Provo,flatDmd,81132472.25327154,1353934.427166186,0.016687947372534193
1,stn_136_Provo,grid upgrades,81132472.25327154,148202.9555947633,0.0018266786587264048
1,stn_136_Provo,infrastructure,81132472.25327154,2593039.7086010193,0.03196056568455498
1,stn_136_Provo,timevarDmd,81132472.25327154,427815.6401212833,0.005273050706328406
1,stn_137_Lindon,energy,14679930.703866648,452874.33801265416,0.03084989617106084
1,stn_137_Lindon,flatDmd,14679930.703866648,313626.9765324326,0.02136433630778817
1,stn_137_Lindon,grid upgrades,14679930.703866648,70761.08060070455,0.0048202598519124
1,stn_137_Lindon,infrastructure,14679930.703866648,600654.7935554173,0.040916732215718614
1,stn_137_Lindon,timevarDmd,14679930.703866648,11304.096993672927,0.0007700374900744909
1,stn_141_Kaysville,energy,51746146.04654994,1591022.8147312347,0.030746692000984538
1,stn_141_Kaysville,flatDmd,51746146.04654994,1070390.6949377717,0.020685418658519354
1,stn_141_Kaysville,grid upgrades,51746146.04654994,286477.1717935506,0.005536203054346128
1,stn_141_Kaysville,infrastructure,51746146.04654994,2057628.4305392865,0.03976389717387416
1,stn_141_Kaysville,timevarDmd,51746146.04654994,114485.0560979372,0.0022124363811548095
1,stn_143_Clinton,energy,7502701.43780667,229320.06944656555,0.030565000000000626
1,stn_143_Clinton,flatDmd,7502701.43780667,93700.32318140141,0.012488878033882373
1,stn_143_Clinton,infrastructure,7502701.43780667,179453.7858282111,0.023918556178169393
1,stn_147_South_Salt_Lake,energy,59419833.22913024,2132061.5593162486,0.03588131173466535
1,stn_147_South_Salt_Lake,flatDmd,59419833.22913024,1877317.6348779295,0.031594124938701194
1,stn_147_South_Salt_Lake,grid upgrades,59419833.22913024,511376.94472458825,0.008606165937098063
1,stn_147_South_Salt_Lake,infrastructure,59419833.22913024,3595417.2338199294,0.060508706242165894
1,stn_147_South_Salt_Lake,timevarDmd,59419833.22913024,816726.316917995,0.013745011935132789
1,stn_14_Taylorsville,energy,11847173.091929877,382004.2141870962,0.032244334679917185
1,stn_14_Taylorsville,flatDmd,11847173.091929877,195659.83161092512,0.016515318050363065
1,stn_14_Taylorsville,grid upgrades,11847173.091929877,39610.524319018215,0.0033434578875192033
1,stn_14_Taylorsville,infrastructure,11847173.091929877,374725.4686530277,0.03162994798381778
1,stn_14_Taylorsville,timevarDmd,11847173.091929877,61657.513787795346,0.0052044072716212406
1,stn_151_North_Salt_Lake,energy,187326196.08547363,6523317.240144031,0.03482330488987006
1,stn_151_North_Salt_Lake,flatDmd,187326196.08547363,3748847.2583494824,0.02001240262541257
1,stn_151_North_Salt_Lake,grid upgrades,187326196.08547363,651067.8978779258,0.0034755838290809844
1,stn_151_North_Salt_Lake,infrastructure,187326196.08547363,7179749.334483161,0.038327524310626415
1,stn_151_North_Salt_Lake,timevarDmd,187326196.08547363,2421994.340678571,0.012929288008247697
1,stn_157_Farmington,energy,7947924.012932689,242928.2974552902,0.03056500000000032
1,stn_157_Farmington,flatDmd,7947924.012932689,118901.02061174001,0.01496000973565762
1,stn_157_Farmington,infrastructure,7947924.012932689,227717.87292885385,0.028651239312091594
1,stn_160_Bountiful,energy,7355748.965517122,224828.46713102527,0.030564999999999242
1,stn_160_Bountiful,flatDmd,7355748.965517122,102370.04129404135,0.013917011275662064
1,stn_160_Bountiful,grid upgrades,7355748.965517122,28691.40448759024,0.0039005415522052394
1,stn_160_Bountiful,infrastructure,7355748.965517122,196057.93066519994,0.026653700606735796
1,stn_167_West_Valley_City,energy,896227562.0875793,31964380.44401668,0.03566547358749175
1,stn_167_West_Valley_City,flatDmd,896227562.0875793,20786080.072350852,0.02319285966159523
1,stn_167_West_Valley_City,grid upgrades,896227562.0875793,5811924.867322252,0.00648487628943765
1,stn_167_West_Valley_City,infrastructure,896227562.0875793,39809262.49624818,0.04441869920126159
1,stn_167_West_Valley_City,timevarDmd,896227562.0875793,11903014.520540133,0.013281241309756742
1,stn_172_Santaquin,energy,8376034.5215056185,298697.49978383916,0.03566096808900775
1,stn_172_Santaquin,flatDmd,8376034.5215056185,89251.86754761232,0.010655623173287616
1,stn_172_Santaquin,grid upgrades,8376034.5215056185,11855.59538154402,0.0014154186388683771
1,stn_172_Santaquin,infrastructure,8376034.5215056185,170934.15454554395,0.02040752746501551
1,stn_172_Santaquin,timevarDmd,8376034.5215056185,118429.10546226686,0.014139042187349874
1,stn_174_Eagle_Mountain,energy,44556467.17570681,1361868.4192255172,0.030565000000000866
1,stn_174_Eagle_Mountain,flatDmd,44556467.17570681,427774.67489479226,0.009600731431598434
1,stn_174_Eagle_Mountain,grid upgrades,44556467.17570681,110918.46062778674,0.0024893908260361806
1,stn_174_Eagle_Mountain,infrastructure,44556467.17570681,819269.1581509928,0.018387210882771173
1,stn_181_South_Jordan,energy,14411320.456250211,497893.50805900857,0.03454877778691483
1,stn_181_South_Jordan,flatDmd,14411320.456250211,300811.3697932264,0.020873269087758304
1,stn_181_South_Jordan,grid upgrades,14411320.456250211,38839.27945130908,0.002695053487237141
1,stn_181_South_Jordan,infrastructure,14411320.456250211,576110.4903027625,0.03997624590000027
1,stn_181_South_Jordan,timevarDmd,14411320.456250211,148264.64444499929,0.010288067973722469
1,stn_185_Spanish_Fork,energy,95405373.76860467,3421368.258668391,0.03586137890897578
1,stn_185_Spanish_Fork,flatDmd,95405373.76860467,2104175.4779929286,0.022055104391670608
1,stn_185_Spanish_Fork,grid upgrades,95405373.76860467,589740.4063612281,0.0061814170739646086
1,stn_185_Spanish_Fork,infrastructure,95405373.76860467,4029892.776801725,0.042239683338758154
1,stn_185_Spanish_Fork,timevarDmd,95405373.76860467,1364457.4800689344,0.014301683712054598
1,stn_18_Cedar_Fort,energy,91028.87041661846,2782.297424283923,0.03056499999999978
1,stn_18_Cedar_Fort,flatDmd,91028.87041661846,3066.967123338557,0.03369224630934939
1,stn_18_Cedar_Fort,grid upgrades,91028.87041661846,859.5834599020478,0.009442976233451318
1,stn_18_Cedar_Fort,infrastructure,91028.87041661846,5873.82030933066,0.06452700426191733
1,stn_190_Sandy,energy,15293468.941476153,556185.7226393764,0.03636753209933889
1,stn_190_Sandy,flatDmd,15293468.941476153,452976.7017972625,0.02961896372436353
1,stn_190_Sandy,infrastructure,15293468.941476153,867535.7914414358,0.0567259001055453
1,stn_190_Sandy,timevarDmd,15293468.941476153,228776.00346156833,0.014959065489787201
1,stn_194_Uintah,energy,60985427.91771835,1867077.002466926,0.03061513325750521
1,stn_194_Uintah,flatDmd,60985427.91771835,1070390.6949377717,0.0175515812790876
1,stn_194_Uintah,grid upgrades,60985427.91771835,297628.2759882837,0.004880317907908169
1,stn_194_Uintah,infrastructure,60985427.91771835,2050000.0,0.033614587451380414
1,stn_194_Uintah,timevarDmd,60985427.91771835,34631.725093360845,0.000567868854508753
1,stn_195_Marriott_Slaterville,energy,110406307.37725253,3374568.7849858147,0.030565000000000824
1,stn_195_Marriott_Slaterville,flatDmd,110406307.37725253,1070390.6949377717,0.009695013992998634
1,stn_195_Marriott_Slaterville,grid upgrades,110406307.37725253,407939.2394326496,0.0036948907098101084
1,stn_195_Marriott_Slaterville,infrastructure,110406307.37725253,3202111.6556205493,0.02900297756249652
1,stn_198_West_Jordan,energy,11485107.642943034,408126.366570714,0.03553526699608124
1,stn_198_West_Jordan,flatDmd,11485107.642943034,485484.621477184,0.04227079419455747
1,stn_198_West_Jordan,infrastructure,11485107.642943034,929794.5869065004,0.08095654092348085
1,stn_198_West_Jordan,timevarDmd,11485107.642943034,147239.02179847105,0.012819994933956176
1,stn_208_Cedar_Hills,energy,2798941.951101632,85549.66073542173,0.030565000000000123
1,stn_208_Cedar_Hills,flatDmd,2798941.951101632,32451.992553653392,0.011594378561827856
1,stn_208_Cedar_Hills,grid upgrades,2798941.951101632,242.25849298143203,0.00008655359675683229
1,stn_208_Cedar_Hills,infrastructure,2798941.951101632,62151.68447335671,0.022205421033792614
1,stn_209_Woods_Cross,energy,12033961.777655879,380886.61405641487,0.03165097422559776
1,stn_209_Woods_Cross,flatDmd,12033961.777655879,184036.48783243215,0.015293092269425589
1,stn_209_Woods_Cross,grid upgrades,12033961.777655879,19000.73685018008,0.001578926142632412
1,stn_209_Woods_Cross,infrastructure,12033961.777655879,352464.57376801025,0.029289155166044377
1,stn_209_Woods_Cross,timevarDmd,12033961.777655879,34511.42065340635,0.002867835322319671
1,stn_213_Pleasant_Grove,energy,6269685.145930411,191632.92648535795,0.03056499999999919
1,stn_213_Pleasant_Grove,flatDmd,6269685.145930411,83307.087801019,0.013287284107893805
1,stn_213_Pleasant_Grove,infrastructure,6269685.145930411,159548.78045909904,0.025447654347150198
1,stn_217_Layton,energy,121186532.93681067,3704066.3792137024,0.030565000000000696
1,stn_217_Layton,flatDmd,121186532.93681067,2039601.3779819922,0.016830264292200563
1,stn_217_Layton,grid upgrades,121186532.93681067,471900.41864117526,0.003894000490031632
1,stn_217_Layton,infrastructure,121186532.93681067,3906221.20001348,0.03223312941917622
1,stn_219_Salt_Lake_City,energy,757030419.9719129,26809891.395565424,0.035414549651201756
1,stn_219_Salt_Lake_City,flatDmd,757030419.9719129,19238430.685964234,0.025413021958454473
1,stn_219_Salt_Lake_City,grid upgrades,757030419.9719129,5377911.572070435,0.007103957027605264
1,stn_219_Salt_Lake_City,infrastructure,757030419.9719129,36845222.11632221,0.048670728605185024
1,stn_219_Salt_Lake_City,timevarDmd,757030419.9719129,9847641.654422939,0.013008250916506503
1,stn_222_Roy,energy,8943553.782437736,273359.72136022086,0.030565000000001282
1,stn_222_Roy,flatDmd,8943553.782437736,117908.45242685064,0.013183624238765682
1,stn_222_Roy,grid upgrades,8943553.782437736,33046.378201289976,0.0036949940711691626
1,stn_222_Roy,infrastructure,8943553.782437736,225816.91770881478,0.025249126152989274
1,stn_228_Payson,energy,20321894.344265778,763931.9132906214,0.03759156997616119
1,stn_228_Payson,flatDmd,20321894.344265778,340071.521529539,0.016734243164958532
1,stn_228_Payson,grid upgrades,20321894.344265778,95312.35364933067,0.004690131344779132
1,stn_228_Payson,infrastructure,20321894.344265778,651301.0832704263,0.03204923085599073
1,stn_228_Payson,timevarDmd,20321894.344265778,368124.2917887033,0.01811466419185359
1,stn_22_West_Haven,energy,228917736.91228148,6996870.628724003,0.030565000000000522
1,stn_22_West_Haven,flatDmd,228917736.91228148,2904085.0602767253,0.012686151363577107
1,stn_22_West_Haven,grid upgrades,228917736.91228148,634179.2969382035,0.0027703370891754594
1,stn_22_West_Haven,infrastructure,228917736.91228148,5561870.447606416,0.024296371799873498
1,stn_23_Farr_West,energy,65797803.80296359,2012108.402974082,0.030580175730477114
1,stn_23_Farr_West,flatDmd,65797803.80296359,1394800.2359914456,0.021198279507447976
1,stn_23_Farr_West,grid upgrades,65797803.80296359,330251.7879664848,0.005019191658059717
1,stn_23_Farr_West,infrastructure,65797803.80296359,2671305.4376362055,0.04059870213351843
1,stn_23_Farr_West,timevarDmd,65797803.80296359,6370.868990529412,0.00009682494889354442
1,stn_241_Pleasant_View,energy,42018031.753008075,1284281.140530694,0.030565000000000054
1,stn_241_Pleasant_View,flatDmd,42018031.753008075,1070390.6949377717,0.025474555810462072
1,stn_241_Pleasant_View,grid upgrades,42018031.753008075,245794.57749423498,0.005849740390960567
1,stn_241_Pleasant_View,infrastructure,42018031.753008075,2050000.0,0.048788577533816546
1,stn_244_Riverdale,energy,18447465.692552082,676600.4540601749,0.036677149335116704
1,stn_244_Riverdale,flatDmd,18447465.692552082,271732.22175405495,0.014730057032374002
1,stn_244_Riverdale,infrastructure,18447465.692552082,520418.43901510886,0.028210836528359602
1,stn_244_Riverdale,timevarDmd,18447465.692552082,381276.5952247202,0.020668237121517212
1,stn_254_Magna_City,energy,62657647.490484215,1963162.8906945724,0.03133157673997762
1,stn_254_Magna_City,flatDmd,62657647.490484215,1070390.6949377717,0.01708316123902244
1,stn_254_Magna_City,grid upgrades,62657647.490484215,263714.494875536,0.004208815770103501
1,stn_254_Magna_City,infrastructure,62657647.490484215,2755854.168860005,0.04398272643859691
1,stn_254_Magna_City,timevarDmd,62657647.490484215,148550.39604874206,0.0023708262598161273
1,stn_25_Vineyard,energy,66262964.307525665,2025327.5040595406,0.030565000000000283
1,stn_25_Vineyard,flatDmd,66262964.307525665,1070390.6949377717,0.016153679602531824
1,stn_25_Vineyard,grid upgrades,66262964.307525665,266191.53721916996,0.004017199351115323
1,stn_25_Vineyard,infrastructure,66262964.307525665,2050000.0,0.03093734217029551
1,stn_27_Midvale,energy,47380350.53137956,1565183.4486560503,0.03303444214958781
1,stn_27_Midvale,flatDmd,47380350.53137956,1070390.6949377717,0.022591447360206043
1,stn_27_Midvale,grid upgrades,47380350.53137956,201808.94582718043,0.0042593383874086005
1,stn_27_Midvale,infrastructure,47380350.53137956,2050000.0,0.04326688124948135
1,stn_27_Midvale,timevarDmd,47380350.53137956,395067.14436243003,0.008338206449122422
1,stn_31_Springville,energy,272354254.3755421,9801893.26897734,0.03598949937995743
1,stn_31_Springville,flatDmd,272354254.3755421,5598494.773130805,0.020555929210531766
1,stn_31_Springville,grid upgrades,272354254.3755421,1569098.4982234775,0.005761241005106125
1,stn_31_Springville,infrastructure,272354254.3755421,10722173.071193762,0.03936848020155852
1,stn_31_Springville,timevarDmd,272354254.3755421,3885937.3462356688,0.014267951698222611
1,stn_33_Murray,energy,12133983.187771771,431432.8566108927,0.03555574867168734
1,stn_33_Murray,flatDmd,12133983.187771771,309292.9964548263,0.02548981580644694
1,stn_33_Murray,grid upgrades,12133983.187771771,86686.01042149588,0.0071440687761010905
1,stn_33_Murray,infrastructure,12133983.187771771,592354.4045468885,0.04881780330335745
1,stn_33_Murray,timevarDmd,12133983.187771771,156119.08619720815,0.012866268543584256
1,stn_35_Centerville,energy,23163559.318513248,707994.1905703703,0.030565000000000557
1,stn_35_Centerville,flatDmd,23163559.318513248,247372.97572248732,0.010679402604796443
1,stn_35_Centerville,grid upgrades,23163559.318513248,64844.30020476286,0.002799410026460687
1,stn_35_Centerville,infrastructure,23163559.318513248,473765.8899964378,0.020453069559900713
1,stn_47_Lehi,energy,7883089.708522419,285285.6004705709,0.03618956665711266
1,stn_47_Lehi,flatDmd,7883089.708522419,245454.16193460327,0.03113679673963908
1,stn_47_Lehi,grid upgrades,7883089.708522419,68793.80484960393,0.008726756562877984
1,stn_47_Lehi,infrastructure,7883089.708522419,470090.9998056268,0.05963283651299956
